Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|RPRU_scaffold_2012183	Staurodesmus omearii	292379	34.800	250	133	7	650	890	1	229	30	2.23e-36	145
BLAST_AUTO_ID_1	gnl|onekp|RSPO_scaffold_2001621	Santalum acuminatum	453076	33.969	262	145	6	635	890	55	294	28	2.32e-36	147
BLAST_AUTO_ID_1	gnl|onekp|OWAS_scaffold_2076794	Rehmannia glutinosa	99300	35.507	276	143	8	628	890	34	287	35	2.33e-36	147
BLAST_AUTO_ID_1	gnl|onekp|GJTI_scaffold_2012602	Cephalotaxus harringtonia	58029	36.400	250	132	7	646	890	3	230	27	2.33e-36	145
BLAST_AUTO_ID_1	gnl|onekp|AUGV_scaffold_2007307	Capnoides sempervirens	3464	33.206	262	147	6	635	890	56	295	28	2.35e-36	147
BLAST_AUTO_ID_1	gnl|onekp|AUGV_scaffold_2007306	Capnoides sempervirens	3464	33.206	262	147	6	635	890	56	295	28	2.35e-36	147
BLAST_AUTO_ID_1	gnl|onekp|TTRG_scaffold_2027417	Lupinus angustifolius	3871	33.212	274	143	8	627	890	41	284	40	2.41e-36	147
BLAST_AUTO_ID_1	gnl|onekp|CJGZ_scaffold_2011848	Oenothera nana	690542	35.496	262	141	7	635	890	53	292	28	2.46e-36	147
BLAST_AUTO_ID_1	gnl|onekp|ZQWM_scaffold_2089631	Lagarostrobos franklinii	56892	35.857	251	133	7	646	890	11	239	28	2.51e-36	145
BLAST_AUTO_ID_1	gnl|onekp|OXYP_scaffold_2130593	Sideroxylon reclinatum	233751	38.384	198	101	4	705	902	15	191	21	2.52e-36	143
BLAST_AUTO_ID_1	gnl|onekp|DCCI_scaffold_2016077	Calceolaria pinifolia	240974	35.472	265	143	7	632	890	46	288	28	2.55e-36	147
BLAST_AUTO_ID_1	gnl|onekp|SKNL_scaffold_2014700	Saponaria officinalis	3572	34.050	279	150	9	623	890	39	294	34	2.60e-36	147
BLAST_AUTO_ID_1	gnl|onekp|QCGM_scaffold_2013494	Saxegothaea conspicua	56905	36.255	251	132	7	646	890	11	239	28	2.61e-36	145
BLAST_AUTO_ID_1	gnl|onekp|MEAH_scaffold_2018903	Aerva persica	1799555	35.115	262	142	8	635	890	57	296	28	2.65e-36	147
BLAST_AUTO_ID_1	gnl|onekp|GBCQ_scaffold_2004057	Aerva persica	1799555	35.115	262	142	8	635	890	57	296	28	2.65e-36	147
BLAST_AUTO_ID_1	gnl|onekp|TPUT_scaffold_2064173	Antirrhinum majus	4151	35.409	257	138	7	640	890	7	241	28	2.67e-36	145
BLAST_AUTO_ID_1	gnl|onekp|NRWZ_scaffold_2008259	Metzgeria crassipilis	1408784	29.710	276	170	6	217	481	1	263	24	2.69e-36	145
BLAST_AUTO_ID_1	gnl|onekp|WYIG_scaffold_2036230	Dombeya burgessiae	857585	36.694	248	129	7	649	890	66	291	28	2.69e-36	147
BLAST_AUTO_ID_1	gnl|onekp|NCVK_scaffold_2046387	Prunus prostrata	195662	34.733	262	143	6	635	890	53	292	28	2.76e-36	147
BLAST_AUTO_ID_1	gnl|onekp|BGXB_scaffold_2008255	Plagiomnium insigne	259530	36.626	243	126	6	650	886	2	222	28	2.77e-36	145
BLAST_AUTO_ID_1	gnl|onekp|GBCQ_scaffold_2004163	Aerva persica	1799555	55.346	159	59	7	1	151	1	155	12	2.87e-36	141
BLAST_AUTO_ID_1	gnl|onekp|SWPE_scaffold_2060414	Reseda odorata	415819	35.000	280	147	9	623	890	33	289	35	2.93e-36	147
BLAST_AUTO_ID_1	gnl|onekp|UVQL_scaffold_2000383	Draba magellanica	126261	36.948	249	127	8	649	890	75	300	30	2.94e-36	147
BLAST_AUTO_ID_1	gnl|onekp|LSKK_scaffold_2094484	Orchidantha maxillarioides	94321	35.223	247	132	7	650	890	42	266	28	3.17e-36	146
BLAST_AUTO_ID_1	gnl|onekp|YNFJ_scaffold_2009998	Microtea debilis	696524	32.014	278	162	8	214	479	1	263	27	3.20e-36	145
BLAST_AUTO_ID_1	gnl|onekp|PCGJ_scaffold_2005049	Anisacanthus quadrifidus	479633	35.507	276	143	8	628	890	36	289	35	3.23e-36	147
BLAST_AUTO_ID_1	gnl|onekp|LRRR_scaffold_2023459	Teucrium chamaedrys	53176	35.200	250	126	6	650	889	52	275	36	3.23e-36	146
BLAST_AUTO_ID_1	gnl|onekp|YQIJ_scaffold_2046738	Phacelia campanularia	79382	35.484	248	132	6	649	890	68	293	28	3.32e-36	147
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2009999	Cymbopogon nardus	79840	36.290	248	127	8	649	890	25	247	31	3.34e-36	145
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2009998	Cymbopogon nardus	79840	36.290	248	127	8	649	890	25	247	31	3.34e-36	145
BLAST_AUTO_ID_1	gnl|onekp|KFZY_scaffold_2024300	Tragopogon castellanus	261642	35.878	262	138	7	635	890	56	293	30	3.39e-36	147
BLAST_AUTO_ID_1	gnl|onekp|EXGW_scaffold_2009304	Oenothera biennis	3942	35.249	261	142	8	635	890	51	289	27	3.39e-36	147
BLAST_AUTO_ID_1	gnl|onekp|YKZB_scaffold_2023995	Plantago maritima	197809	36.255	251	132	7	646	890	17	245	28	3.40e-36	145
BLAST_AUTO_ID_1	gnl|onekp|TXVB_scaffold_2011897	Lunularia cruciata	56931	35.484	248	132	5	650	890	1	227	28	3.48e-36	145
BLAST_AUTO_ID_1	gnl|onekp|RRSV_scaffold_2021698	Pedinomonas minor	3159	36.214	243	128	5	650	886	1	222	27	3.49e-36	145
BLAST_AUTO_ID_1	gnl|onekp|WEQK_scaffold_2066981	Centella asiatica	48106	35.741	263	139	8	635	890	56	295	30	3.52e-36	147
BLAST_AUTO_ID_1	gnl|onekp|XMCL_scaffold_2000940	Prasinococcus capsulatus	156131	35.484	248	130	7	650	890	3	227	30	3.55e-36	144
BLAST_AUTO_ID_1	gnl|onekp|EGOS_scaffold_2083798	Allionia incarnata	122398	36.290	248	130	7	649	890	61	286	28	3.64e-36	147
BLAST_AUTO_ID_1	gnl|onekp|DVXD_scaffold_2072434	Allionia incarnata	122398	36.290	248	130	7	649	890	61	286	28	3.64e-36	147
BLAST_AUTO_ID_1	gnl|onekp|YJJY_scaffold_2068672	Woodsia scopulina	1498956	61.905	105	40	0	239	343	1	105	0	3.81e-36	139
BLAST_AUTO_ID_1	gnl|onekp|OGSY_scaffold_2022320	Linum usitatissimum	4006	36.032	247	130	7	650	890	74	298	28	3.90e-36	147
BLAST_AUTO_ID_1	gnl|onekp|WTDE_scaffold_2001958	Johnsonia pubescens	59105	35.088	228	122	5	109	335	20	222	26	3.92e-36	144
BLAST_AUTO_ID_1	gnl|onekp|QIAD_scaffold_2055349	Hymenophyllum bivalve	638557	39.381	226	107	7	671	890	4	205	30	3.93e-36	144
BLAST_AUTO_ID_1	gnl|onekp|SALZ_scaffold_2011659	Pittosporum resiniferum	330643	35.115	262	138	7	635	890	59	294	32	3.96e-36	147
BLAST_AUTO_ID_1	gnl|onekp|KJBH_scaffold_2002214	Flaveria cronquistii	29717	41.711	187	88	6	717	903	1	166	21	4.09e-36	142
BLAST_AUTO_ID_1	gnl|onekp|THEW_scaffold_2026193	Lilium sargentiae	82329	37.264	212	106	5	685	890	1	191	27	4.14e-36	144
BLAST_AUTO_ID_1	gnl|onekp|WCQU_scaffold_2011061	Staurodesmus convergens	266103	35.458	251	132	8	650	891	1	230	30	4.16e-36	145
BLAST_AUTO_ID_1	gnl|onekp|VBHQ_scaffold_2037343	Stemona tuberosa	167572	35.484	248	132	6	649	890	39	264	28	4.18e-36	146
BLAST_AUTO_ID_1	gnl|onekp|YZGX_scaffold_2015077	Cyrilla racemiflora	4341	34.733	262	135	6	635	890	46	277	36	4.20e-36	146
BLAST_AUTO_ID_1	gnl|onekp|UNBZ_scaffold_2036965	Euglena sp.	44267	37.903	248	118	9	650	890	8	226	36	4.23e-36	145
BLAST_AUTO_ID_1	gnl|onekp|AWOI_scaffold_2071393	Diphyscium foliosum	82928	36.290	248	130	6	650	891	2	227	28	4.23e-36	145
BLAST_AUTO_ID_1	gnl|onekp|NRWZ_scaffold_2099368	Metzgeria crassipilis	1408784	35.223	247	132	5	650	889	1	226	28	4.26e-36	145
BLAST_AUTO_ID_1	gnl|onekp|AJFN_scaffold_2019559	N/A	127427	33.446	296	156	9	614	890	22	295	41	4.34e-36	147
BLAST_AUTO_ID_1	gnl|onekp|MXDS_scaffold_2027512	Spermatozopsis exsultans	1108794	34.426	244	131	6	651	886	47	269	29	4.40e-36	146
BLAST_AUTO_ID_1	gnl|onekp|QVMR_scaffold_2013512	Psilotum nudum	3240	36.694	248	129	7	649	890	2	227	28	4.56e-36	144
BLAST_AUTO_ID_1	gnl|onekp|LAPO_scaffold_2023258	Draba oligosperma	95413	36.546	249	128	8	649	890	68	293	30	4.64e-36	147
BLAST_AUTO_ID_1	gnl|onekp|TZWR_scaffold_2045032	Arabis alpina	50452	36.546	249	128	8	649	890	65	290	30	4.66e-36	147
BLAST_AUTO_ID_1	gnl|onekp|XMOG_scaffold_2059321	Epifagus virginiana	4177	33.929	280	142	7	628	890	32	285	43	4.68e-36	146
BLAST_AUTO_ID_1	gnl|onekp|NSPR_scaffold_2007670	Nypa fruticans	4718	36.325	234	121	7	663	890	44	255	28	4.74e-36	145
BLAST_AUTO_ID_1	gnl|onekp|OODC_scaffold_2014621	Linum bienne	347648	36.032	247	128	7	650	890	32	254	30	4.87e-36	145
BLAST_AUTO_ID_1	gnl|onekp|WGET_scaffold_2005419	Bassia scoparia	83154	35.200	250	134	6	647	890	69	296	28	4.89e-36	147
BLAST_AUTO_ID_1	gnl|onekp|YHLF_scaffold_2001517	Oenothera rhombipetala	690548	34.351	262	144	7	635	890	53	292	28	4.89e-36	147
BLAST_AUTO_ID_1	gnl|onekp|VZCI_scaffold_2104441	Illicium floridanum	13098	33.981	309	166	11	595	890	27	310	38	4.89e-36	147
BLAST_AUTO_ID_1	gnl|onekp|ULKT_scaffold_2003032	Lycopodiella appressa	1620140	35.484	248	132	6	649	890	38	263	28	4.93e-36	145
BLAST_AUTO_ID_1	gnl|onekp|ULKT_scaffold_2003031	Lycopodiella appressa	1620140	35.484	248	132	6	649	890	38	263	28	4.93e-36	145
BLAST_AUTO_ID_1	gnl|onekp|ZSAB_scaffold_2005740	Hoheria angustifolia	288271	36.948	249	127	8	649	890	69	294	30	4.94e-36	147
BLAST_AUTO_ID_1	gnl|onekp|RNAT_scaffold_2004855	Eudorina elegans	47282	38.624	189	110	1	537	725	17	199	6	5.05e-36	142
BLAST_AUTO_ID_1	gnl|onekp|SEMK_scaffold_2006083	Oenothera grandis	690536	34.351	262	144	7	635	890	53	292	28	5.08e-36	146
BLAST_AUTO_ID_1	gnl|onekp|OODC_scaffold_2014620	Linum bienne	347648	36.032	247	128	7	650	890	32	254	30	5.11e-36	145
BLAST_AUTO_ID_1	gnl|onekp|EAVM_scaffold_2009428	Amelanchier canadensis	52523	44.186	172	58	2	1	172	1	134	38	5.11e-36	140
BLAST_AUTO_ID_1	gnl|onekp|ROWR_scaffold_2061733	Falcatifolium taxoides	58038	35.060	251	135	7	646	890	11	239	28	5.12e-36	145
BLAST_AUTO_ID_1	gnl|onekp|QHBI_scaffold_2058040	Falcatifolium taxoides	58038	35.060	251	135	7	646	890	11	239	28	5.12e-36	145
BLAST_AUTO_ID_1	gnl|onekp|AEKF_scaffold_2007494	Penium margaritaceum	102169	39.683	189	93	4	702	890	4	171	21	5.15e-36	142
BLAST_AUTO_ID_1	gnl|onekp|SWGX_scaffold_2018017	Tetrazygia bicolor	263337	34.717	265	143	8	632	889	56	297	30	5.22e-36	147
BLAST_AUTO_ID_1	gnl|onekp|ZHEE_scaffold_2043519	Ziziphus jujuba	326968	35.341	249	133	6	648	890	66	292	28	5.43e-36	146
BLAST_AUTO_ID_1	gnl|onekp|YEPO_scaffold_2005419	N/A	37414	33.621	232	134	6	115	334	1	224	20	5.63e-36	144
BLAST_AUTO_ID_1	gnl|onekp|CQPW_scaffold_2007481	Anemia tomentosa	148559	43.716	183	81	5	660	840	38	200	22	5.67e-36	142
BLAST_AUTO_ID_1	gnl|onekp|ZYAX_scaffold_2007055	Taxus cuspidata	99806	35.060	251	135	6	646	890	11	239	28	5.86e-36	145
BLAST_AUTO_ID_1	gnl|onekp|YUOM_scaffold_2037016	Toxicodendron radicans	43853	34.274	248	135	6	649	890	67	292	28	5.86e-36	146
BLAST_AUTO_ID_1	gnl|onekp|ILBQ_scaffold_2044443	Conocephalum conicum	41839	34.274	248	135	5	650	890	1	227	28	6.02e-36	144
BLAST_AUTO_ID_1	gnl|onekp|PCNH_scaffold_2072360	Psychotria marginata	77886	34.940	249	134	7	649	891	70	296	28	6.06e-36	146
BLAST_AUTO_ID_1	gnl|onekp|ONBE_scaffold_2010060	Eriospermum lanceifolium	1799577	34.646	254	136	7	643	889	22	252	30	6.25e-36	145
BLAST_AUTO_ID_1	gnl|onekp|DNQA_scaffold_2004618	N/A	25443	33.716	261	141	8	649	899	51	289	32	6.29e-36	146
BLAST_AUTO_ID_1	gnl|onekp|IZGN_scaffold_2003411	Dacrydium balansae	120587	35.060	251	135	7	646	890	11	239	28	6.38e-36	144
BLAST_AUTO_ID_1	gnl|onekp|CKDK_scaffold_2020740	Ochna serrulata	56634	31.418	261	159	5	154	408	2	248	20	6.43e-36	144
BLAST_AUTO_ID_1	gnl|onekp|OVRB_scaffold_2020972	Colchicum autumnale	45005	36.087	230	119	6	667	890	5	212	28	6.50e-36	144
BLAST_AUTO_ID_1	gnl|onekp|HYZL_scaffold_2020294	Akania lucens	1799556	37.097	248	128	7	649	890	67	292	28	6.51e-36	146
BLAST_AUTO_ID_1	gnl|onekp|BUWV_scaffold_2011073	Platycladus orientalis	58046	36.694	248	126	8	649	890	2	224	31	6.61e-36	144
BLAST_AUTO_ID_1	gnl|onekp|QICX_scaffold_2011930	Ailanthus altissima	23810	36.290	248	128	8	649	890	67	290	30	6.77e-36	146
BLAST_AUTO_ID_1	gnl|onekp|TZJQ_scaffold_2004292	Prorocentrum micans	2945	47.973	148	70	2	328	471	1	145	7	6.83e-36	140
BLAST_AUTO_ID_1	gnl|onekp|WVMY_scaffold_2015646	Phlox drummondii	103529	30.175	285	170	7	210	481	1	269	29	6.84e-36	144
BLAST_AUTO_ID_1	gnl|onekp|MFZO_scaffold_2002607	N/A	35868	53.600	125	57	1	778	902	2	125	1	6.92e-36	139
BLAST_AUTO_ID_1	gnl|onekp|DWZT_scaffold_2052594	Sagittaria latifolia	15008	32.707	266	151	6	631	890	38	281	28	6.92e-36	146
BLAST_AUTO_ID_1	gnl|onekp|LQUX_scaffold_2018340	Glycine soja	3848	33.219	292	150	8	613	890	18	278	45	7.08e-36	145
BLAST_AUTO_ID_1	gnl|onekp|WVMY_scaffold_2131038	Phlox drummondii	103529	35.556	225	134	4	685	898	1	225	11	7.24e-36	143
BLAST_AUTO_ID_1	gnl|onekp|AQFM_scaffold_2014596	Pseudolarix amabilis	3355	36.694	248	127	7	649	890	14	237	30	7.70e-36	144
BLAST_AUTO_ID_1	gnl|onekp|MVSE_scaffold_2250480	Griselinia littoralis	86852	32.500	240	140	5	653	890	5	224	22	7.78e-36	144
BLAST_AUTO_ID_1	gnl|onekp|WAFT_scaffold_2015578	Diphasiastrum digitatum	13841	34.677	248	134	6	649	890	46	271	28	7.80e-36	145
BLAST_AUTO_ID_1	gnl|onekp|NHCM_scaffold_2013917	Angiopteris evecta	13825	39.151	212	102	5	685	890	2	192	27	7.90e-36	143
BLAST_AUTO_ID_1	gnl|onekp|LQUX_scaffold_2018342	Glycine soja	3848	33.219	292	150	8	613	890	22	282	45	8.14e-36	145
BLAST_AUTO_ID_1	gnl|onekp|IWJG_scaffold_2020115	N/A	1799588	39.394	198	91	6	705	902	14	182	29	8.16e-36	141
BLAST_AUTO_ID_1	gnl|onekp|SMMC_scaffold_2026865	Chenopodium quinoa	63459	34.351	262	142	7	635	890	57	294	30	8.19e-36	146
BLAST_AUTO_ID_1	gnl|onekp|CXSJ_scaffold_2102626	Eleusine coracana	4511	34.599	237	132	6	657	890	2	218	23	8.26e-36	144
BLAST_AUTO_ID_1	gnl|onekp|RVGH_scaffold_2013998	Drypetes deplanchei	117163	36.694	248	129	7	649	890	67	292	28	8.27e-36	146
BLAST_AUTO_ID_1	gnl|onekp|GTUO_scaffold_2096271	Huperzia selago	70001	57.944	107	43	2	426	530	1	107	2	8.38e-36	138
BLAST_AUTO_ID_1	gnl|onekp|KOFB_scaffold_2011619	Drimia maritima	82070	35.294	255	135	7	643	890	34	265	30	8.38e-36	145
BLAST_AUTO_ID_1	gnl|onekp|EDEQ_scaffold_2072594	Wrightia natalensis	992810	36.154	260	136	8	638	890	58	294	30	8.51e-36	146
BLAST_AUTO_ID_1	gnl|onekp|SDXI_scaffold_2001245	Ipomoea purpurea	4121	36.000	250	129	7	638	879	2	228	31	8.99e-36	143
BLAST_AUTO_ID_1	gnl|onekp|VIAU_scaffold_2060955	Carteria crucifera	47781	36.475	244	127	6	650	885	45	268	28	9.10e-36	145
BLAST_AUTO_ID_1	gnl|onekp|VUSY_scaffold_2120238	Nyssa ogeche	16925	63.359	131	37	3	13	139	1	124	11	9.15e-36	139
BLAST_AUTO_ID_1	gnl|onekp|GTSV_scaffold_2053934	Draba hispida	311937	47.619	168	55	5	1	143	1	160	33	9.44e-36	140
BLAST_AUTO_ID_1	gnl|onekp|NFXV_scaffold_2002518	Mammea americana	198777	35.887	248	131	6	648	889	67	292	28	9.87e-36	145
BLAST_AUTO_ID_1	gnl|onekp|AOUJ_scaffold_2054779	Chlamydomonas	3052	36.145	249	130	7	650	890	45	272	29	9.87e-36	145
BLAST_AUTO_ID_1	gnl|onekp|QSKP_scaffold_2044057	Polanisia dodecandra subsp. trachysperma	377460	37.751	249	124	9	649	890	71	295	31	9.95e-36	146
BLAST_AUTO_ID_1	gnl|onekp|BWVJ_scaffold_2019532	Betaphycus philippinensis	88415	41.379	203	96	6	685	885	2	183	23	9.96e-36	141
BLAST_AUTO_ID_1	gnl|onekp|UTRE_scaffold_2009807	Chloromonas tughillensis	294827	33.333	273	137	7	650	902	7	254	45	1.01e-35	144
BLAST_AUTO_ID_1	gnl|onekp|HDWF_scaffold_2015085	Francoa appendiculata	70269	35.223	247	132	7	650	890	61	285	28	1.01e-35	145
BLAST_AUTO_ID_1	gnl|onekp|JOPH_scaffold_2011742	Carapichea ipecacuanha	77880	34.538	249	135	7	649	891	71	297	28	1.03e-35	145
BLAST_AUTO_ID_1	gnl|onekp|ISHC_scaffold_2044506	Staurastrum sebaldii	292362	34.400	250	134	6	650	890	2	230	30	1.05e-35	144
BLAST_AUTO_ID_1	gnl|onekp|EDXZ_scaffold_2023096	Schlegelia violacea	882113	35.747	221	134	5	104	319	16	233	8	1.06e-35	142
BLAST_AUTO_ID_1	gnl|onekp|UJTT_scaffold_2090524	Pityrogramma trifoliata	164275	34.630	257	140	6	640	890	27	261	28	1.06e-35	145
BLAST_AUTO_ID_1	gnl|onekp|GTSV_scaffold_2055442	Draba hispida	311937	41.176	187	89	6	716	902	4	169	21	1.06e-35	140
BLAST_AUTO_ID_1	gnl|onekp|DZRA_scaffold_2012973	Mirabilis jalapa	3538	33.962	265	147	7	632	890	54	296	28	1.07e-35	145
BLAST_AUTO_ID_1	gnl|onekp|DHPO_scaffold_2017502	Eupomatia bennettii	13521	36.546	249	128	8	649	890	67	292	30	1.08e-35	145
BLAST_AUTO_ID_1	gnl|onekp|PTFA_scaffold_2001507	N/A	85894	34.733	262	141	7	635	889	25	263	30	1.13e-35	145
BLAST_AUTO_ID_1	gnl|onekp|CDFR_scaffold_2055143	Manoao colensoi	120598	50.820	122	58	2	791	911	1	121	2	1.14e-35	138
BLAST_AUTO_ID_1	gnl|onekp|NJLF_scaffold_2058082	Viola canadensis	97421	35.115	262	142	8	635	890	50	289	28	1.14e-35	145
BLAST_AUTO_ID_1	gnl|onekp|OSHQ_scaffold_2048915	Sarcandra glabra	92927	35.081	248	133	6	649	890	70	295	28	1.15e-35	145
BLAST_AUTO_ID_1	gnl|onekp|GIOY_scaffold_2001812	Corokia cotoneaster	16909	36.066	244	130	7	651	889	1	223	26	1.21e-35	142
BLAST_AUTO_ID_1	gnl|onekp|IXVJ_scaffold_2010445	Menyanthes trifoliata	28525	36.697	218	130	5	104	316	16	230	8	1.24e-35	142
BLAST_AUTO_ID_1	gnl|onekp|WVMY_scaffold_2131780	Phlox drummondii	103529	33.704	270	143	8	657	911	2	250	36	1.25e-35	143
BLAST_AUTO_ID_1	gnl|onekp|RBYC_scaffold_2008808	Elaeagnus pungens	693372	35.628	247	131	6	650	890	53	277	28	1.27e-35	144
BLAST_AUTO_ID_1	gnl|onekp|YOXI_scaffold_2052999	Cylindrocystis brebissonii	102167	34.979	243	134	7	650	890	2	222	24	1.28e-35	143
BLAST_AUTO_ID_1	gnl|onekp|CQQP_scaffold_2070511	N/A	262510	35.270	241	125	6	661	890	11	231	31	1.29e-35	143
BLAST_AUTO_ID_1	gnl|onekp|BQEQ_scaffold_2003695	Carapichea ipecacuanha	77880	34.137	249	136	6	649	891	71	297	28	1.36e-35	145
BLAST_AUTO_ID_1	gnl|onekp|SLYR_scaffold_2007479	Cladrastis kentukea	38412	32.180	289	149	7	627	890	42	308	47	1.37e-35	145
BLAST_AUTO_ID_1	gnl|onekp|CNTZ_scaffold_2042009	Oncidium sphacelatum	48524	38.140	215	109	7	690	902	1	193	24	1.39e-35	141
BLAST_AUTO_ID_1	gnl|onekp|WKCY_scaffold_2049254	Urtica dioica	3501	35.458	251	132	7	647	890	59	286	30	1.40e-35	145
BLAST_AUTO_ID_1	gnl|onekp|KNKV_scaffold_2099995	N/A	4653	38.208	212	104	6	685	890	5	195	27	1.41e-35	142
BLAST_AUTO_ID_1	gnl|onekp|JEXA_scaffold_2013024	Impatiens balsamina	63779	40.291	206	95	7	641	843	15	195	28	1.47e-35	141
BLAST_AUTO_ID_1	gnl|onekp|BAHE_scaffold_2015686	Plectranthus scutellarioides	4142	36.032	247	130	6	650	890	63	287	28	1.50e-35	145
BLAST_AUTO_ID_1	gnl|onekp|NPRL_scaffold_2012382	Cathaya argyrophylla	64686	35.865	237	122	7	660	888	56	270	30	1.52e-35	144
BLAST_AUTO_ID_1	gnl|onekp|LQUX_scaffold_2018341	Glycine soja	3848	32.877	292	151	8	613	890	18	278	45	1.54e-35	145
BLAST_AUTO_ID_1	gnl|onekp|SLYR_scaffold_2007480	Cladrastis kentukea	38412	32.180	289	149	7	627	890	42	308	47	1.57e-35	145
BLAST_AUTO_ID_1	gnl|onekp|YRHD_scaffold_2053247	Antirrhinum braun-blanquetii	102593	35.019	257	139	7	640	890	51	285	28	1.59e-35	145
BLAST_AUTO_ID_1	gnl|onekp|HVNO_scaffold_2058541	Tetraselmis chuii	63592	59.483	116	46	1	199	313	1	116	1	1.62e-35	138
BLAST_AUTO_ID_1	gnl|onekp|JVBR_scaffold_2048101	Aloe vera	34199	34.909	275	138	9	619	886	23	263	41	1.63e-35	144
BLAST_AUTO_ID_1	gnl|onekp|PTFA_scaffold_2001506	N/A	85894	34.733	262	141	7	635	889	53	291	30	1.64e-35	145
BLAST_AUTO_ID_1	gnl|onekp|SJAN_scaffold_2001407	Oenothera serrulata	690550	36.948	249	124	9	649	890	68	290	33	1.69e-35	145
BLAST_AUTO_ID_1	gnl|onekp|LHDP_scaffold_2010844	Oenothera gaura	260689	35.798	257	135	8	635	884	53	286	30	1.74e-35	145
BLAST_AUTO_ID_1	gnl|onekp|ZZEI_scaffold_2118918	Phylloglossum drummondii	70003	48.227	141	71	2	771	911	1	139	2	1.77e-35	139
BLAST_AUTO_ID_1	gnl|onekp|OWFC_scaffold_2006975	Halocarpus bidwillii	120591	38.191	199	102	4	704	902	17	194	21	1.77e-35	141
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2009853	Trianthema portulacastrum	3548	35.656	244	129	7	653	890	2	223	28	1.78e-35	143
BLAST_AUTO_ID_1	gnl|onekp|VKOE_scaffold_2049184	Ouret lanata	292353	33.969	262	145	6	635	890	9	248	28	1.86e-35	144
BLAST_AUTO_ID_1	gnl|onekp|EYKJ_scaffold_2010498	Silybum marianum	92921	35.887	248	131	6	649	890	71	296	28	1.86e-35	145
BLAST_AUTO_ID_1	gnl|onekp|PZIF_scaffold_2055347	Tetradesmus dimorphus	119574	36.364	253	131	7	647	889	20	252	30	1.90e-35	144
BLAST_AUTO_ID_1	gnl|onekp|RBYC_scaffold_2008806	Elaeagnus pungens	693372	35.887	248	129	7	650	890	66	290	30	1.92e-35	145
BLAST_AUTO_ID_1	gnl|onekp|GNRI_scaffold_2030072	Digitalis purpurea	4164	35.458	251	134	7	646	890	59	287	28	1.98e-35	145
BLAST_AUTO_ID_1	gnl|onekp|APTP_scaffold_2013513	Ishige okamurae	233772	35.714	252	131	7	650	898	2	225	31	2.05e-35	142
BLAST_AUTO_ID_1	gnl|onekp|QMWB_scaffold_2005585	N/A	119543	36.214	243	126	6	650	886	4	223	29	2.12e-35	142
BLAST_AUTO_ID_1	gnl|onekp|PRIQ_scaffold_2044764	Pleurastrum insigne	34115	32.031	256	144	5	650	895	3	238	30	2.13e-35	143
BLAST_AUTO_ID_1	gnl|onekp|GANB_scaffold_2064256	Alsophila spinulosa	204586	61.682	107	39	2	798	903	1	106	2	2.17e-35	137
BLAST_AUTO_ID_1	gnl|onekp|EAAA_scaffold_2061855	Marrubium vulgare	41230	34.749	259	141	6	638	890	52	288	28	2.17e-35	144
BLAST_AUTO_ID_1	gnl|onekp|ONZG_scaffold_2007414	Oenothera laciniata	238288	34.058	276	142	8	628	890	35	283	40	2.20e-35	144
BLAST_AUTO_ID_1	gnl|onekp|ZNZC_scaffold_2007596	Flaveria bidentis	4224	42.935	184	84	6	720	903	1	163	21	2.22e-35	139
BLAST_AUTO_ID_1	gnl|onekp|ZMGN_scaffold_2082074	Neurachne munroi	4524	51.899	158	58	4	3	151	1	149	18	2.29e-35	139
BLAST_AUTO_ID_1	gnl|onekp|PFUD_scaffold_2023591	N/A	163308	54.310	116	53	0	392	507	1	116	0	2.34e-35	137
BLAST_AUTO_ID_1	gnl|onekp|QEHE_scaffold_2013229	Rauvolfia tetraphylla	545371	35.769	260	137	8	638	890	58	294	30	2.34e-35	145
BLAST_AUTO_ID_1	gnl|onekp|NEBM_scaffold_2080121	Syzygium micranthum	1799633	33.969	262	145	7	635	890	58	297	28	2.35e-35	145
BLAST_AUTO_ID_1	gnl|onekp|RTMU_scaffold_2178347	Calypogeia fissa	362796	36.481	233	125	7	657	886	14	226	23	2.39e-35	142
BLAST_AUTO_ID_1	gnl|onekp|IHCQ_scaffold_2100177	Crossopetalum rhacoma	123494	43.889	180	77	6	660	836	50	208	24	2.46e-35	141
BLAST_AUTO_ID_1	gnl|onekp|PKMO_scaffold_2162299	Cistus incanus	393199	40.426	188	89	6	717	903	1	166	23	2.50e-35	139
BLAST_AUTO_ID_1	gnl|onekp|RNBN_scaffold_2044078	Hypertelis cerviana	246224	34.717	265	144	8	632	890	56	297	29	2.53e-35	145
BLAST_AUTO_ID_1	gnl|onekp|WVMY_scaffold_2015711	Phlox drummondii	103529	36.364	253	115	8	661	902	1	218	46	2.55e-35	141
BLAST_AUTO_ID_1	gnl|onekp|DHAW_scaffold_2001693	N/A	1799579	32.046	259	160	6	154	408	5	251	16	2.73e-35	143
