Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|NYBX_scaffold_2132557	Huperzia selago	70001	90.737	475	44	0	1	475	1	475	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|GTUO_scaffold_2026706	Huperzia selago	70001	90.737	475	44	0	1	475	1	475	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|GIWN_scaffold_2080149	Sarcobatus vermiculatus	46107	91.789	475	39	0	1	475	1	475	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|CPKP_scaffold_2022746	Lophophora williamsii	130138	91.597	476	40	0	1	476	8	483	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|WCLG_scaffold_2065813	Adiantum aleuticum	412743	93.089	463	32	0	1	463	1	463	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|ODXI_scaffold_2020882	Haematococcus lacustris	44745	87.158	475	61	0	1	475	1	475	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|JTIG_scaffold_2031532	Bryopsis plumosa	3130	87.368	475	60	0	1	475	1	475	0	0.0	886
BLAST_AUTO_ID_1	gnl|onekp|GKAG_scaffold_2097955	Huperzia lucidula	37429	90.737	475	44	0	1	475	1	475	0	0.0	886
BLAST_AUTO_ID_1	gnl|onekp|UPMJ_scaffold_2082347	Pseudolycopodiella caroliniana	89042	90.316	475	46	0	1	475	1	475	0	0.0	885
BLAST_AUTO_ID_1	gnl|onekp|PZIF_scaffold_2055190	Tetradesmus dimorphus	119574	87.368	475	60	0	1	475	1	475	0	0.0	885
BLAST_AUTO_ID_1	gnl|onekp|ENQF_scaffold_2017864	Spinulum annotinum	13840	91.158	475	41	1	1	475	1	474	1	0.0	884
BLAST_AUTO_ID_1	gnl|onekp|QRTH_scaffold_2002965	Chloromonas perforata	51730	87.579	475	59	0	1	475	1	475	0	0.0	884
BLAST_AUTO_ID_1	gnl|onekp|MNCB_scaffold_2143508	Eremosphaera viridis	163307	87.368	475	60	0	1	475	1	475	0	0.0	884
BLAST_AUTO_ID_1	gnl|onekp|JPYU_scaffold_2008655	Marchantia polymorpha	3197	93.103	464	31	1	1	463	1	464	1	0.0	884
BLAST_AUTO_ID_1	gnl|onekp|PQTO_scaffold_2081548	Lycopodium deuterodensum	73627	90.126	476	46	1	1	475	1	476	1	0.0	883
BLAST_AUTO_ID_1	gnl|onekp|GYBH_scaffold_2005487	Codium fragile	3133	87.158	475	61	0	1	475	1	475	0	0.0	883
BLAST_AUTO_ID_1	gnl|onekp|ULKT_scaffold_2087849	Lycopodiella appressa	1620140	89.895	475	48	0	1	475	1	475	0	0.0	882
BLAST_AUTO_ID_1	gnl|onekp|CBAE_scaffold_2061127	Phlegmariurus myrsinites	1799590	90.105	475	47	0	1	475	1	475	0	0.0	882
BLAST_AUTO_ID_1	gnl|onekp|MMKU_scaffold_2050306	Nephroselmis olivacea	31312	86.947	475	62	0	1	475	1	475	0	0.0	880
BLAST_AUTO_ID_1	gnl|onekp|IHCQ_scaffold_2008926	Crossopetalum rhacoma	123494	93.723	462	27	2	1	462	8	467	2	0.0	879
BLAST_AUTO_ID_1	gnl|onekp|EEJO_scaffold_2006919	Ettlia oleoabundans	1127754	89.053	475	52	0	1	475	1	475	0	0.0	877
BLAST_AUTO_ID_1	gnl|onekp|JADL_scaffold_2046688	Rhynchostegium serrulatum	283383	93.217	457	31	0	1	457	1	457	0	0.0	877
BLAST_AUTO_ID_1	gnl|onekp|TMAJ_scaffold_2181803	Neckera douglasii	140378	93.217	457	31	0	1	457	1	457	0	0.0	877
BLAST_AUTO_ID_1	gnl|onekp|TGNL_scaffold_2001874	Picocystis salinarum	88271	86.737	475	63	0	1	475	1	475	0	0.0	876
BLAST_AUTO_ID_1	gnl|onekp|BCYF_scaffold_2046302	Chlamydomonas cribrum	69356	87.633	469	58	0	1	469	1	469	0	0.0	875
BLAST_AUTO_ID_1	gnl|onekp|NOKI_scaffold_2018341	Lindsaea linearis	641179	92.609	460	33	1	1	460	1	459	1	0.0	875
BLAST_AUTO_ID_1	gnl|onekp|MCPK_scaffold_2014502	Bathycoccus prasinos	41875	86.526	475	64	0	1	475	1	475	0	0.0	874
BLAST_AUTO_ID_1	gnl|onekp|FXHG_scaffold_2007606	Hafniomonas reticulata	51322	85.684	475	68	0	1	475	1	475	0	0.0	874
BLAST_AUTO_ID_1	gnl|onekp|JHFI_scaffold_2017770	Pellia neesiana	70144	91.453	468	36	1	1	468	1	464	4	0.0	873
BLAST_AUTO_ID_1	gnl|onekp|NNHQ_scaffold_2033515	Spirotaenia minuta	1408785	88.421	475	55	0	1	475	1	475	0	0.0	873
BLAST_AUTO_ID_1	gnl|onekp|HVBQ_scaffold_2130529	Tetraphis pellucida	37420	92.779	457	33	0	1	457	1	457	0	0.0	871
BLAST_AUTO_ID_1	gnl|onekp|GJIY_scaffold_2019347	N/A	3098	87.368	475	60	0	1	475	1	475	0	0.0	869
BLAST_AUTO_ID_1	gnl|onekp|PUAN_scaffold_2022592	Pedinomonas tuberculata	160064	87.368	475	60	0	1	475	1	475	0	0.0	868
BLAST_AUTO_ID_1	gnl|onekp|ENAU_scaffold_2000263	Spermatozopsis similis	3192	85.895	475	66	1	1	475	1	474	1	0.0	867
BLAST_AUTO_ID_1	gnl|onekp|JDQB_scaffold_2004642	Callitris pancheri	89193	89.895	475	28	1	1	475	1	455	20	0.0	865
BLAST_AUTO_ID_1	gnl|onekp|HHXJ_scaffold_2042437	Tetraselmis striata	3165	86.526	475	64	0	1	475	1	475	0	0.0	864
BLAST_AUTO_ID_1	gnl|onekp|ZLQE_scaffold_2004510	Stephanosphaera pluvialis	51712	86.526	475	57	1	1	475	1	468	7	0.0	862
BLAST_AUTO_ID_1	gnl|onekp|PIVW_scaffold_2092074	Ceratopteris thalictroides	29596	90.065	463	46	0	1	463	1	463	0	0.0	860
BLAST_AUTO_ID_1	gnl|onekp|EBOL_scaffold_2058421	Antirrhinum majus	4151	95.662	438	19	0	1	438	1	438	0	0.0	858
BLAST_AUTO_ID_1	gnl|onekp|NKIN_scaffold_2050517	Thujopsis dolabrata	13727	94.558	441	24	0	35	475	1	441	0	0.0	857
BLAST_AUTO_ID_1	gnl|onekp|YCKE_scaffold_2064605	Notholaena montieliae	1182581	93.304	448	30	0	1	448	1	448	0	0.0	857
BLAST_AUTO_ID_1	gnl|onekp|QWRA_scaffold_2010918	N/A	78181	87.580	467	54	1	1	463	1	467	4	0.0	849
BLAST_AUTO_ID_1	gnl|onekp|JQFK_scaffold_2078852	Picochlorum atomus	133490	90.703	441	41	0	1	441	1	441	0	0.0	848
BLAST_AUTO_ID_1	gnl|onekp|FMVB_scaffold_2037349	Scherffelia dubia	3190	83.864	471	76	0	1	471	1	471	0	0.0	847
BLAST_AUTO_ID_1	gnl|onekp|TNAW_scaffold_2014017	Pyramimonas parkeae	36894	85.263	475	69	1	1	475	1	474	1	0.0	845
BLAST_AUTO_ID_1	gnl|onekp|GFUR_scaffold_2095658	Chloromonas subdivisa	201322	87.832	452	55	0	1	452	1	452	0	0.0	845
BLAST_AUTO_ID_1	gnl|onekp|HTDC_scaffold_2000634	Tamarix chinensis	189791	93.498	446	24	1	35	475	1	446	5	0.0	845
BLAST_AUTO_ID_1	gnl|onekp|LXRN_scaffold_2006545	Prymnesium parvum	97485	94.457	433	24	0	1	433	1	433	0	0.0	843
BLAST_AUTO_ID_1	gnl|onekp|AYPS_scaffold_2010749	N/A	3041	85.474	475	69	0	1	475	1	475	0	0.0	843
BLAST_AUTO_ID_1	gnl|onekp|HVNO_scaffold_2015477	Tetraselmis chuii	63592	86.638	464	61	1	12	475	1	463	1	0.0	843
BLAST_AUTO_ID_1	gnl|onekp|HTDC_scaffold_2000633	Tamarix chinensis	189791	93.049	446	26	1	35	475	1	446	5	0.0	842
BLAST_AUTO_ID_1	gnl|onekp|UNBZ_scaffold_2031610	Euglena sp.	44267	85.808	458	65	0	1	458	1	458	0	0.0	840
BLAST_AUTO_ID_1	gnl|onekp|KBXS_scaffold_2087390	Allium commutatum	546490	94.286	420	24	0	57	476	1	420	0	0.0	839
BLAST_AUTO_ID_1	gnl|onekp|YKZB_scaffold_2119958	Plantago maritima	197809	92.727	440	32	0	37	476	1	440	0	0.0	838
BLAST_AUTO_ID_1	gnl|onekp|OAEZ_scaffold_2027851	Percursaria percursa	153906	86.797	462	60	1	1	462	1	461	1	0.0	838
BLAST_AUTO_ID_1	gnl|onekp|NTLE_scaffold_2009920	Asteromonas gracilis	3156	83.789	475	68	1	1	475	1	466	9	0.0	837
BLAST_AUTO_ID_1	gnl|onekp|UTRE_scaffold_2091411	Chloromonas tughillensis	294827	87.284	464	59	0	12	475	3	466	0	0.0	837
BLAST_AUTO_ID_1	gnl|onekp|WSPM_scaffold_2045568	Loeskeobryum brevirostre	94452	93.779	434	27	0	1	434	1	434	0	0.0	836
BLAST_AUTO_ID_1	gnl|onekp|ABCD_scaffold_2011692	Niphotrichum elongatum	71396	90.367	436	42	0	1	436	1	436	0	0.0	835
BLAST_AUTO_ID_1	gnl|onekp|PPPZ_scaffold_2127438	Rhododendron scopulorum	1799620	93.548	434	28	0	42	475	1	434	0	0.0	835
BLAST_AUTO_ID_1	gnl|onekp|THHD_scaffold_2006006	Elaeocarpus sylvestris	232790	93.587	421	27	0	55	475	1	421	0	0.0	832
BLAST_AUTO_ID_1	gnl|onekp|MTGC_scaffold_2046873	Dennstaedtia davallioides	1691968	92.874	435	31	0	1	435	1	435	0	0.0	831
BLAST_AUTO_ID_1	gnl|onekp|YTYU_scaffold_2006316	Cyanophora paradoxa	2762	84.421	475	74	0	1	475	1	475	0	0.0	828
BLAST_AUTO_ID_1	gnl|onekp|QFND_scaffold_2036521	Cyanophora paradoxa	2762	84.421	475	74	0	1	475	1	475	0	0.0	828
BLAST_AUTO_ID_1	gnl|onekp|FYUH_scaffold_2021092	Lavandula angustifolia	39329	94.458	415	23	0	62	476	1	415	0	0.0	828
BLAST_AUTO_ID_1	gnl|onekp|CVEG_scaffold_2033761	Azolla caroliniana	39631	83.475	472	78	0	4	475	1	472	0	0.0	828
BLAST_AUTO_ID_1	gnl|onekp|ADHK_scaffold_2001971	Galax urceolata	55362	94.511	419	23	0	57	475	1	419	0	0.0	828
BLAST_AUTO_ID_1	gnl|onekp|MXDS_scaffold_2027560	Spermatozopsis exsultans	1108794	85.651	453	65	0	1	453	1	453	0	0.0	826
BLAST_AUTO_ID_1	gnl|onekp|ZIVZ_scaffold_2049593	Phacotus lenticularis	52965	87.982	441	53	0	1	441	1	441	0	0.0	825
BLAST_AUTO_ID_1	gnl|onekp|AEKF_scaffold_2011996	Penium margaritaceum	102169	93.253	415	27	1	63	476	1	415	1	0.0	817
BLAST_AUTO_ID_1	gnl|onekp|UFQC_scaffold_2011784	Apocynum androsaemifolium	61254	92.978	413	29	0	64	476	1	413	0	0.0	815
BLAST_AUTO_ID_1	gnl|onekp|YIXP_scaffold_2055263	Lindsaea microphylla	641181	92.723	426	31	0	1	426	1	426	0	0.0	815
BLAST_AUTO_ID_1	gnl|onekp|UDHA_scaffold_2097407	Cysticapnos vesicaria	54430	94.377	409	23	0	67	475	1	409	0	0.0	813
BLAST_AUTO_ID_1	gnl|onekp|NSPR_scaffold_2017353	Nypa fruticans	4718	93.171	410	28	0	67	476	1	410	0	0.0	812
BLAST_AUTO_ID_1	gnl|onekp|VVRN_scaffold_2096900	Lonchitis hirsuta	32095	93.447	412	27	0	64	475	1	412	0	0.0	812
BLAST_AUTO_ID_1	gnl|onekp|UFHF_scaffold_2017429	Galax urceolata	55362	94.621	409	22	0	67	475	1	409	0	0.0	812
BLAST_AUTO_ID_1	gnl|onekp|GSZA_scaffold_2015095	Lonicera japonica	105884	95.181	415	20	0	1	415	1	415	0	0.0	811
BLAST_AUTO_ID_1	gnl|onekp|BTFM_scaffold_2049275	Monomastix opisthostigma	687946	86.031	451	63	0	19	469	1	451	0	0.0	810
BLAST_AUTO_ID_1	gnl|onekp|ISPU_scaffold_2006308	Volvox globator	51718	88.732	426	45	1	1	426	1	423	3	0.0	798
BLAST_AUTO_ID_1	gnl|onekp|NATT_scaffold_2004379	Trentepohlia annulata	374116	83.624	458	75	0	4	461	1	458	0	0.0	797
BLAST_AUTO_ID_1	gnl|onekp|RGKI_scaffold_2062558	Leucobryum glaucum	94688	93.300	403	27	0	73	475	1	403	0	0.0	792
BLAST_AUTO_ID_1	gnl|onekp|FYUH_scaffold_2021091	Lavandula angustifolia	39329	94.924	394	20	0	62	455	1	394	0	0.0	791
BLAST_AUTO_ID_1	gnl|onekp|BJKT_scaffold_2067174	Delosperma echinatum	85190	93.494	415	27	0	1	415	8	422	0	0.0	788
BLAST_AUTO_ID_1	gnl|onekp|NRWZ_scaffold_2098399	Metzgeria crassipilis	1408784	94.377	409	23	0	1	409	1	409	0	0.0	784
BLAST_AUTO_ID_1	gnl|onekp|HPXA_scaffold_2015216	Ptilidium pulcherrimum	70216	93.500	400	26	0	76	475	1	400	0	0.0	784
BLAST_AUTO_ID_1	gnl|onekp|OFUE_scaffold_2045305	Lobochlamys segnis	52035	88.706	425	48	0	1	425	1	425	0	0.0	783
BLAST_AUTO_ID_1	gnl|onekp|MUNP_scaffold_2058755	Piper auritum	130385	92.677	396	29	0	80	475	1	396	0	0.0	779
BLAST_AUTO_ID_1	gnl|onekp|IRBN_scaffold_2011810	Scapania nemorea	41848	93.451	397	26	0	79	475	1	397	0	0.0	779
BLAST_AUTO_ID_1	gnl|onekp|GRFT_scaffold_2015963	N/A	26473	93.165	395	25	1	75	469	1	393	2	0.0	778
BLAST_AUTO_ID_1	gnl|onekp|GDKK_scaffold_2010221	Gloriosa superba	41220	93.147	394	27	0	83	476	1	394	0	0.0	775
BLAST_AUTO_ID_1	gnl|onekp|MEAH_scaffold_2097461	Aerva persica	1799555	91.899	395	32	0	81	475	1	395	0	0.0	768
BLAST_AUTO_ID_1	gnl|onekp|GBCQ_scaffold_2018113	Aerva persica	1799555	91.878	394	32	0	82	475	1	394	0	0.0	765
BLAST_AUTO_ID_1	gnl|onekp|CQQP_scaffold_2000339	N/A	262510	87.073	410	52	1	66	475	1	409	1	0.0	763
BLAST_AUTO_ID_1	gnl|onekp|OBTI_scaffold_2043464	Peganum harmala	43879	94.256	383	22	0	82	464	1	383	0	0.0	763
BLAST_AUTO_ID_1	gnl|onekp|KWGC_scaffold_2004626	Crassula perforata	131161	93.284	402	27	0	1	402	8	409	0	0.0	761
BLAST_AUTO_ID_1	gnl|onekp|GBVZ_scaffold_2077581	Thalictrum thalictroides	46969	94.388	392	22	0	1	392	8	399	0	0.0	756
BLAST_AUTO_ID_1	gnl|onekp|KUJU_scaffold_2049443	Gonium pectorale	33097	88.279	401	47	0	75	475	1	401	0	0.0	755
BLAST_AUTO_ID_1	gnl|onekp|QIAD_scaffold_2057185	Hymenophyllum bivalve	638557	92.172	396	31	0	1	396	1	396	0	0.0	753
BLAST_AUTO_ID_1	gnl|onekp|XHKT_scaffold_2010617	Sanguinaria canadensis	3472	96.053	380	15	0	1	380	1	380	0	0.0	743
BLAST_AUTO_ID_1	gnl|onekp|VUSY_scaffold_2134373	Nyssa ogeche	16925	94.324	370	21	0	106	475	1	370	0	0.0	735
BLAST_AUTO_ID_1	gnl|onekp|FPYZ_scaffold_2133378	Papaver somniferum	3469	94.580	369	20	0	107	475	1	369	0	0.0	734
BLAST_AUTO_ID_1	gnl|onekp|TOKV_scaffold_2005445	Aphanopetalum resinosum	131160	92.761	373	27	0	103	475	1	373	0	0.0	723
BLAST_AUTO_ID_1	gnl|onekp|HUGU_scaffold_2076522	Boerhavia dominii	427788	92.703	370	27	0	106	475	1	370	0	0.0	719
BLAST_AUTO_ID_1	gnl|onekp|RXRQ_scaffold_2015371	Phaeoceros carolinianus	185665	93.407	364	24	0	112	475	1	364	0	0.0	718
BLAST_AUTO_ID_1	gnl|onekp|CHJJ_scaffold_2005023	N/A	95763	93.169	366	25	0	55	420	1	366	0	0.0	717
BLAST_AUTO_ID_1	gnl|onekp|SHEZ_scaffold_2003549	Dianthus caryophyllus	3570	92.051	390	21	2	1	390	1	380	10	0.0	714
BLAST_AUTO_ID_1	gnl|onekp|MULF_scaffold_2005932	Chlamydomonas bilatus	201316	94.101	356	21	0	66	421	1	356	0	0.0	714
BLAST_AUTO_ID_1	gnl|onekp|JDQB_scaffold_2002308	Callitris pancheri	89193	94.293	368	21	0	1	368	1	368	0	0.0	712
BLAST_AUTO_ID_1	gnl|onekp|NMDZ_scaffold_2096529	Solanum sisymbriifolium	205582	93.855	358	22	0	119	476	1	358	0	0.0	710
BLAST_AUTO_ID_1	gnl|onekp|WTDE_scaffold_2028527	Johnsonia pubescens	59105	93.817	372	18	1	1	372	8	374	5	0.0	709
BLAST_AUTO_ID_1	gnl|onekp|AFPO_scaffold_2071576	Athyrium sp.	49858	92.246	374	29	0	1	374	1	374	0	0.0	707
BLAST_AUTO_ID_1	gnl|onekp|CYVA_scaffold_2004337	Actaea racemosa	64040	92.055	365	25	1	111	475	1	361	4	0.0	705
BLAST_AUTO_ID_1	gnl|onekp|STDO_scaffold_2003064	Papaver somniferum subsp. setigerum	215229	93.075	361	15	1	107	467	1	351	10	0.0	702
BLAST_AUTO_ID_1	gnl|onekp|OXYP_scaffold_2132944	Sideroxylon reclinatum	233751	96.821	346	11	0	1	346	8	353	0	0.0	701
BLAST_AUTO_ID_1	gnl|onekp|OCTM_scaffold_2004786	N/A	3681	92.113	355	28	0	122	476	1	355	0	0.0	699
BLAST_AUTO_ID_1	gnl|onekp|TJMB_scaffold_2032194	Glycine soja	3848	94.633	354	18	1	123	475	1	354	1	0.0	698
BLAST_AUTO_ID_1	gnl|onekp|VPDX_scaffold_2049107	Euphorbia mesembryanthemifolia	316811	92.179	358	25	2	81	437	1	356	3	0.0	690
BLAST_AUTO_ID_1	gnl|onekp|JWGT_scaffold_2005639	Volvox aureus	47287	87.871	371	44	1	1	371	1	370	1	0.0	686
BLAST_AUTO_ID_1	gnl|onekp|YEPO_scaffold_2077761	N/A	37414	93.805	339	21	0	1	339	1	339	0	0.0	672
BLAST_AUTO_ID_1	gnl|onekp|XWHK_scaffold_2000692	Rosulabryum capillare	99387	93.731	335	21	0	141	475	1	335	0	0.0	670
BLAST_AUTO_ID_1	gnl|onekp|TGKW_scaffold_2013492	N/A	95763	92.711	343	25	0	67	409	1	343	0	0.0	670
BLAST_AUTO_ID_1	gnl|onekp|PCNH_scaffold_2013761	Psychotria marginata	77886	93.714	350	22	0	1	350	8	357	0	0.0	669
BLAST_AUTO_ID_1	gnl|onekp|TPEM_scaffold_2027191	Platyspermation crassifolium	178798	93.994	333	20	0	143	475	1	333	0	0.0	665
BLAST_AUTO_ID_1	gnl|onekp|MXEZ_scaffold_2014438	Pycnococcus provasolii	41880	86.835	357	47	0	1	357	1	357	0	0.0	665
BLAST_AUTO_ID_1	gnl|onekp|DAAD_scaffold_2001040	Ardisia revoluta	671251	95.294	340	16	0	1	340	1	340	0	0.0	659
BLAST_AUTO_ID_1	gnl|onekp|DAAD_scaffold_2001039	Ardisia revoluta	671251	95.294	340	16	0	1	340	1	340	0	0.0	659
BLAST_AUTO_ID_1	gnl|onekp|DFYF_scaffold_2088300	N/A	4295	94.706	340	18	0	1	340	8	347	0	0.0	657
BLAST_AUTO_ID_1	gnl|onekp|WTJG_scaffold_2000722	Ophioglossum petiolatum	37426	88.796	357	31	3	119	475	1	348	9	0.0	657
BLAST_AUTO_ID_1	gnl|onekp|XXYA_scaffold_2014573	N/A	39257	93.333	330	22	0	147	476	1	330	0	0.0	656
BLAST_AUTO_ID_1	gnl|onekp|AEKF_scaffold_2048516	Penium margaritaceum	102169	93.491	338	22	0	1	338	1	338	0	0.0	646
BLAST_AUTO_ID_1	gnl|onekp|ZXJO_scaffold_2072189	Parahemionitis cordata	1691969	92.097	329	26	0	147	475	1	329	0	0.0	644
BLAST_AUTO_ID_1	gnl|onekp|FCCA_scaffold_2012897	Boswellia sacra	173701	93.210	324	22	0	153	476	1	324	0	0.0	643
BLAST_AUTO_ID_1	gnl|onekp|QWFV_scaffold_2016338	Bambusina borreri	184494	92.035	339	27	0	1	339	8	346	0	0.0	642
BLAST_AUTO_ID_1	gnl|onekp|ORJE_scaffold_2094426	Microsorum grossum	253764	93.458	321	21	0	156	476	1	321	0	0.0	639
BLAST_AUTO_ID_1	gnl|onekp|HATH_scaffold_2085946	Aristida stricta	348260	92.570	323	23	1	155	476	1	323	1	0.0	634
BLAST_AUTO_ID_1	gnl|onekp|VMXJ_scaffold_2014397	Leucobryum albidum	175169	91.463	328	28	0	1	328	1	328	0	0.0	634
BLAST_AUTO_ID_1	gnl|onekp|ZTHV_scaffold_2080930	Atrichum angustatum	37310	93.730	319	20	0	157	475	1	319	0	0.0	630
BLAST_AUTO_ID_1	gnl|onekp|EYKJ_scaffold_2013970	Silybum marianum	92921	93.082	318	22	0	159	476	1	318	0	0.0	630
BLAST_AUTO_ID_1	gnl|onekp|FYUH_scaffold_2021090	Lavandula angustifolia	39329	95.146	309	15	0	147	455	1	309	0	0.0	625
BLAST_AUTO_ID_1	gnl|onekp|SKYV_scaffold_2064122	Vittaria lineata	38538	91.916	334	27	0	1	334	1	334	0	0.0	624
BLAST_AUTO_ID_1	gnl|onekp|OFTV_scaffold_2130932	Barbilophozia barbata	209798	93.671	316	20	0	160	475	1	316	0	0.0	620
BLAST_AUTO_ID_1	gnl|onekp|FFPD_scaffold_2056061	Ceratodon purpureus	3225	95.738	305	13	0	161	465	1	305	0	0.0	614
BLAST_AUTO_ID_1	gnl|onekp|ALZF_scaffold_2003003	Halochlorococcum marinum	1799581	88.012	342	38	1	3	344	2	340	3	0.0	613
BLAST_AUTO_ID_1	gnl|onekp|FFGR_scaffold_2013926	Netrium digitus	43946	92.049	327	24	1	35	361	1	325	2	0.0	612
BLAST_AUTO_ID_1	gnl|onekp|KADG_scaffold_2000127	Ignatius tetrasporus	231078	89.097	321	35	0	155	475	1	321	0	0.0	611
BLAST_AUTO_ID_1	gnl|onekp|WOGB_scaffold_2092076	Andreaea rupestris	13797	93.506	308	20	0	168	475	1	308	0	0.0	609
BLAST_AUTO_ID_1	gnl|onekp|HERT_scaffold_2042495	Sphaerocarpos texanus	37410	93.506	308	20	0	168	475	1	308	0	0.0	609
BLAST_AUTO_ID_1	gnl|onekp|GYRP_scaffold_2205222	Euastrum humerosum var. affine	485972	94.268	314	18	0	1	314	8	321	0	0.0	607
BLAST_AUTO_ID_1	gnl|onekp|WDWX_scaffold_2006059	Dunaliella primolecta	257627	87.730	326	40	0	1	326	1	326	0	0.0	606
BLAST_AUTO_ID_1	gnl|onekp|VUGF_scaffold_2056477	Punica granatum	22663	94.389	303	17	0	173	475	1	303	0	0.0	604
BLAST_AUTO_ID_1	gnl|onekp|KRJP_scaffold_2006312	Peumus boldus	63812	93.729	303	19	0	173	475	1	303	0	0.0	603
BLAST_AUTO_ID_1	gnl|onekp|WDGV_scaffold_2010177	Cosmarium subtumidum	328280	90.826	327	29	1	1	327	1	326	1	0.0	602
BLAST_AUTO_ID_1	gnl|onekp|UVQL_scaffold_2011408	Draba magellanica	126261	97.973	296	5	1	1	295	1	296	1	0.0	601
BLAST_AUTO_ID_1	gnl|onekp|WCZB_scaffold_2114692	Phaeoceros carolinianus	185665	93.399	303	20	0	173	475	1	303	0	0.0	598
BLAST_AUTO_ID_1	gnl|onekp|PZAP_scaffold_2010604	Eleusine coracana	4511	93.590	312	20	0	1	312	8	319	0	0.0	597
BLAST_AUTO_ID_1	gnl|onekp|BFIK_scaffold_2003471	Entransia fimbriata	130991	90.584	308	29	0	168	475	1	308	0	0.0	596
BLAST_AUTO_ID_1	gnl|onekp|JKAA_scaffold_2179254	Selaginella wallacei	189577	92.715	302	22	0	174	475	1	302	0	0.0	595
BLAST_AUTO_ID_1	gnl|onekp|BGXB_scaffold_2077505	Plagiomnium insigne	259530	92.926	311	22	0	1	311	1	311	0	0.0	591
BLAST_AUTO_ID_1	gnl|onekp|QKMG_scaffold_2015713	Phoradendron leucarpum	3970	93.919	296	18	0	174	469	1	296	0	0.0	591
BLAST_AUTO_ID_1	gnl|onekp|LXGM_scaffold_2030850	Glycine soja	3848	94.314	299	15	1	179	475	1	299	2	0.0	590
BLAST_AUTO_ID_1	gnl|onekp|HRWG_scaffold_2068285	Buxbaumia aphylla	70128	94.237	295	17	0	170	464	1	295	0	0.0	588
BLAST_AUTO_ID_1	gnl|onekp|IXVJ_scaffold_2118824	Menyanthes trifoliata	28525	93.220	295	20	0	182	476	1	295	0	0.0	586
BLAST_AUTO_ID_1	gnl|onekp|EDXZ_scaffold_2024989	Schlegelia violacea	882113	91.639	299	25	0	178	476	1	299	0	0.0	585
BLAST_AUTO_ID_1	gnl|onekp|MFZO_scaffold_2020961	N/A	35868	90.667	300	28	0	176	475	1	300	0	0.0	583
BLAST_AUTO_ID_1	gnl|onekp|DHWX_scaffold_2072398	Fontinalis antipyretica	67435	93.515	293	19	0	183	475	1	293	0	0.0	582
BLAST_AUTO_ID_1	gnl|onekp|KEYW_scaffold_2003928	Gonatozygon kinahani	227148	93.266	297	19	1	178	473	1	297	1	0.0	581
BLAST_AUTO_ID_1	gnl|onekp|PRIQ_scaffold_2006683	Pleurastrum insigne	34115	88.274	307	36	0	169	475	2	308	0	0.0	579
BLAST_AUTO_ID_1	gnl|onekp|FVXD_scaffold_2011889	Beta vulgaris subsp. maritima	350892	90.728	302	28	0	174	475	1	302	0	0.0	579
BLAST_AUTO_ID_1	gnl|onekp|BLAJ_scaffold_2117502	Hemerocallis	16107	93.772	289	18	0	188	476	1	289	0	0.0	577
BLAST_AUTO_ID_1	gnl|onekp|RPQV_scaffold_2005031	Phymatodocis nordstedtiana	184514	92.759	290	21	0	174	463	1	290	0	0.0	575
BLAST_AUTO_ID_1	gnl|onekp|TFYI_scaffold_2071472	Marchantia emarginata	179062	92.177	294	23	0	182	475	1	294	0	0.0	573
BLAST_AUTO_ID_1	gnl|onekp|MWAN_scaffold_2035486	Neodesmus pupukensis	3081	89.439	303	32	0	1	303	1	303	0	0.0	573
BLAST_AUTO_ID_1	gnl|onekp|DPFW_scaffold_2149931	Zephyranthes treatiae	1263248	96.786	280	9	0	59	338	1	280	0	0.0	571
BLAST_AUTO_ID_1	gnl|onekp|TCBC_scaffold_2082241	Nothoceros vincentianus	56934	92.042	289	23	0	187	475	1	289	0	0.0	569
BLAST_AUTO_ID_1	gnl|onekp|PTFA_scaffold_2013728	N/A	85894	92.334	287	22	0	190	476	2	288	0	0.0	567
BLAST_AUTO_ID_1	gnl|onekp|RFAD_scaffold_2028363	N/A	2832	94.662	281	15	0	174	454	1	281	0	0.0	566
BLAST_AUTO_ID_1	gnl|onekp|YBML_scaffold_2031081	Yucca brevifolia	101622	92.042	289	18	1	188	476	1	284	5	0.0	561
BLAST_AUTO_ID_1	gnl|onekp|RFAD_scaffold_2030558	N/A	2832	57.442	477	198	3	1	473	1	476	5	0.0	561
BLAST_AUTO_ID_1	gnl|onekp|NMAK_scaffold_2038674	N/A	2832	57.442	477	198	3	1	473	1	476	5	0.0	561
BLAST_AUTO_ID_1	gnl|onekp|LLEN_scaffold_2004506	N/A	2832	57.442	477	198	3	1	473	1	476	5	0.0	561
BLAST_AUTO_ID_1	gnl|onekp|ZJOJ_scaffold_2054915	Grateloupia filicina	31455	58.065	465	193	2	13	476	1	464	2	0.0	560
